,PAGE_URL_COMPLETE,name,color,imageUrl,Trending,Site,Category
409,www.myntra.com/Dresses/SASSAFRAS/SASSAFRAS-Women-Blue--Off-White-Floral-Print-Empire-Dress/11364402/buy,SASSAFRAS Women Blue & Off-White Floral Print Empire Dress,Blue,http://assets.myntassets.com/assets/images/11364402/2020/1/27/e48cf4ef-a562-46fd-937f-edcfb82ff12a1580104205123-SASSAFRAS-Women-Blue-Printed-A-Line-Dress-5431580104203018-1.jpg,False,MYNTRA,popular
410,www.myntra.com/Dresses/Harpa/Harpa-Women-Black--Burgundy-Printed-Midi-Fit--Flare-Dress/7578936/buy,Harpa Women Black & Burgundy Printed Midi Fit & Flare Dress,Black,http://assets.myntassets.com/assets/images/7578936/2018/10/23/161a07c9-0b55-417a-af4a-0dd6df65ccf71540285332599-Harpa-Women-Dresses-6211540285332482-1.jpg,False,MYNTRA,popular
411,www.myntra.com/Dresses/SASSAFRAS/SASSAFRAS-Women-Maroon-Solid-Accordion-Pleats-A-Line-Dress/10308637/buy,SASSAFRAS Women Maroon Solid Accordion Pleats A-Line Dress,Maroon,http://assets.myntassets.com/assets/images/10308637/2019/7/29/cae45b56-123b-4db9-b6a1-612cc597337e1564400317667-SASSAFRAS-Women-Maroon-Solid-A-Line-Dress-with-Pleats-551564-1.jpg,False,MYNTRA,popular
412,www.myntra.com/Dresses/UF/UF-Women-Blue--Pink-Printed-Maxi-Dress/11099560/buy,U&F Women Blue & Pink Printed Maxi Dress,Blue,http://assets.myntassets.com/assets/images/11099560/2020/1/10/de32fb9a-c466-4651-82a6-523709df08131578658929671-UF-Women-Blue--Pink-Printed-Maxi-Dress-41578658928124-1.jpg,False,MYNTRA,popular
413,www.myntra.com/Dresses/Athena/Athena-Dramatic-Entrance-Lantern-Sleeve-Wrap-Dress-in-Plum/11024474/buy,Athena Dramatic Entrance Lantern Sleeve Wrap Dress in Plum,Burgundy,http://assets.myntassets.com/assets/images/productimage/2019/11/20/e05fb40e-0c63-4da0-a514-672b42bae8cd1574191969626-1.jpg,False,MYNTRA,popular
414,www.myntra.com/Dresses/Tokyo-Talkies/Tokyo-Talkies-Women-Rose-Solid-Pinafore-Dress/8195025/buy,Tokyo Talkies Women Rose Solid Pinafore Dress,Rose,http://assets.myntassets.com/assets/images/productimage/2018/12/12/1c2a5ff5-7120-4ea6-8200-76d8b29419c01544633349194-1.jpg,False,MYNTRA,popular
415,www.myntra.com/Dresses/Tokyo-Talkies/Tokyo-Talkies-Women-White-Polka-Dot-Print-Fit-and-Flare-Dress/7753426/buy,Tokyo Talkies Women White Polka Dot Print Fit and Flare Dress,White,http://assets.myntassets.com/assets/images/7753426/2018/11/9/e002af28-7207-458f-a6b9-a52b1f206a651541761462502-na-6831541761462236-1.jpg,False,MYNTRA,popular
416,www.myntra.com/Dresses/Karmic-Vision/Karmic-Vision-Women-Black-Lace-Maxi-Dress/10132463/buy,Karmic Vision Women Black Lace Maxi Dress,Black,http://assets.myntassets.com/assets/images/10132463/2019/7/10/7b1d9d11-4a97-4bfa-b51c-60fd1c826c581562742036818-Karmic-Vision-Women-Dresses-3971562742035746-1.jpg,False,MYNTRA,popular
417,www.myntra.com/Dresses/Veni-Vidi-Vici/Veni-Vidi-Vici-Black-Ruched-Bodycon-Dress/10054821/buy,Veni Vidi Vici Black Ruched Bodycon Dress,Black,http://assets.myntassets.com/assets/images/10054821/2019/7/3/db52fd6a-19fc-4add-bc4b-77b8608454d01562138455279-Veni-Vidi-Vici-Women-Black-Bodycon-Dress-3841562138453419-1.jpg,False,MYNTRA,popular
418,www.myntra.com/Dresses/UF/UF-Women-Blue--Black-Tropical-Print-Maxi-Dress/11538030/buy,U&F Women Blue & Black Tropical Print Maxi Dress,Blue,http://assets.myntassets.com/assets/images/11538030/2020/3/4/e8ad829b-0c3d-4092-9713-86327e757ebd1583318740635-UF-Women-Blue--Black-Printed-Maxi-Dress-9601583318739075-1.jpg,False,MYNTRA,popular
