,code,couponStatus,fnlColorVariantData,images,fnlProductData,price,wasPriceData,name,volumePricesFlag,url,productSizeData,discountPercent,PAGE_URL_COMPLETE
32,460478718010,Coupon Applicable,"{'exclusiveTill': '2020-12-31T00:00:00', 'brandName': 'AJIO', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/h24/hf6/15154978684958/-286Wx359H-460478718-green-MODEL.jpg', 'allPromotions': False, 'colorGroup': '460478718_green', 'sizeFlag': False}","[{'altText': 'AJIO Green A-line Printed Round-Neck A-line Kurti', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h8b/hcb/15154979045406/ajio_green_a-line_printed_round-neck_a-line_kurti.jpg'}, {'altText': 'AJIO Green A-line Printed Round-Neck A-line Kurti', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h3e/hbe/15154985205790/ajio_green_a-line_printed_round-neck_a-line_kurti.jpg'}, {'altText': 'AJIO Green A-line Printed Round-Neck A-line Kurti', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h24/hf6/15154978684958/ajio_green_a-line_printed_round-neck_a-line_kurti.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_ON_MODEL', 'planningCategory': 'Clothing'}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 463.00', 'displayformattedValue': 'Rs. 463', 'value': 463}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 799.00', 'displayformattedValue': 'Rs. 799', 'value': 799}",Printed Round-Neck A-line Kurti,False,/ajio-printed-round-neck-a-line-kurti/p/460478718_green,"{'sizeVariants': ['XS', 'S', 'M', 'L', 'XL']}",42% off,trends.ajio.com/ajio-printed-round-neck-a-line-kurti/p/460478718_green
33,460478684007,Coupon Applicable,"{'exclusiveTill': '2020-12-31T00:00:00', 'brandName': 'AJIO', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/h60/h40/15070893867038/-286Wx359H-460478684-green-MODEL.jpg', 'allPromotions': False, 'colorGroup': '460478684_green', 'sizeFlag': False}","[{'altText': 'AJIO Beige Straight Printed Tunic with Band Collar', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ha9/h61/15070894358558/ajio_beige_straight_printed_tunic_with_band_collar.jpg'}, {'altText': 'AJIO Beige Straight Printed Tunic with Band Collar', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/hc6/hbd/15070899339294/ajio_beige_straight_printed_tunic_with_band_collar.jpg'}, {'altText': 'AJIO Beige Straight Printed Tunic with Band Collar', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h60/h40/15070893867038/ajio_beige_straight_printed_tunic_with_band_collar.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_ON_MODEL', 'planningCategory': 'Clothing'}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 320.00', 'displayformattedValue': 'Rs. 320', 'value': 320}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 799.00', 'displayformattedValue': 'Rs. 799', 'value': 799}",Printed Tunic with Band Collar,False,/ajio-printed-tunic-with-band-collar/p/460478684_green,"{'sizeVariants': ['XS', 'S', 'M', 'L', 'XL']}",60% off,trends.ajio.com/ajio-printed-tunic-with-band-collar/p/460478684_green
34,460478684003,Coupon Applicable,"{'exclusiveTill': '2020-12-31T00:00:00', 'brandName': 'AJIO', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/h8a/hc4/15155096485918/-286Wx359H-460478684-beige-MODEL.jpg', 'allPromotions': False, 'colorGroup': '460478684_beige', 'sizeFlag': False}","[{'altText': 'AJIO Beige Straight Printed Tunic with Band Collar', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/haa/hca/15155096879134/ajio_beige_straight_printed_tunic_with_band_collar.jpg'}, {'altText': 'AJIO Beige Straight Printed Tunic with Band Collar', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h74/h82/15155103236126/ajio_beige_straight_printed_tunic_with_band_collar.jpg'}, {'altText': 'AJIO Beige Straight Printed Tunic with Band Collar', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h8a/hc4/15155096485918/ajio_beige_straight_printed_tunic_with_band_collar.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_ON_MODEL', 'planningCategory': 'Clothing'}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 479.00', 'displayformattedValue': 'Rs. 479', 'value': 479}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 799.00', 'displayformattedValue': 'Rs. 799', 'value': 799}",Printed Tunic with Band Collar,False,/ajio-printed-tunic-with-band-collar/p/460478684_beige,"{'sizeVariants': ['XS', 'S', 'M', 'L']}",40% off,trends.ajio.com/ajio-printed-tunic-with-band-collar/p/460478684_beige
35,441037244008,Coupon Applicable,"{'brandName': ""AVAASA MIX N' MATCH"", 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/h26/h08/15138168799262/-286Wx359H-441037244-beige-MODEL.jpg', 'allPromotions': False, 'colorGroup': '441037244_beige', 'sizeFlag': False}","[{'altText': ""AVAASA MIX N' MATCH Multicoloured Straight Printed Kurti with Notched Round Neckline"", 'format': 'product', 'imageType': 'PRIMARY', 'url': ""https://assets.ajio.com/medias/sys_master/root/h86/h75/15138169389086/avaasa_mix_n'_match_multicoloured_straight_printed_kurti_with_notched_round_neckline.jpg""}, {'altText': ""AVAASA MIX N' MATCH Multicoloured Straight Printed Kurti with Notched Round Neckline"", 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': ""https://assets.ajio.com/medias/sys_master/root/h99/h7f/15138175746078/avaasa_mix_n'_match_multicoloured_straight_printed_kurti_with_notched_round_neckline.jpg""}, {'altText': ""AVAASA MIX N' MATCH Multicoloured Straight Printed Kurti with Notched Round Neckline"", 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': ""https://assets.ajio.com/medias/sys_master/root/h26/h08/15138168799262/avaasa_mix_n'_match_multicoloured_straight_printed_kurti_with_notched_round_neckline.jpg""}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_ON_MODEL', 'planningCategory': 'Clothing'}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 699.00', 'displayformattedValue': 'Rs. 699', 'value': 699}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 699.00', 'displayformattedValue': 'Rs. 699', 'value': 699}",Printed Kurti with Notched Round Neckline,False,/avaasa-mix-n-match-printed-kurti-with-notched-round-neckline/p/441037244_beige,"{'sizeVariants': ['S', 'M', 'L']}",,trends.ajio.com/avaasa-mix-n-match-printed-kurti-with-notched-round-neckline/p/441037244_beige
36,441037244006,Coupon Applicable,"{'brandName': ""AVAASA MIX N' MATCH"", 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/h20/h91/15138171617310/-286Wx359H-441037244-teal-MODEL.jpg', 'allPromotions': False, 'colorGroup': '441037244_teal', 'sizeFlag': False}","[{'altText': ""AVAASA MIX N' MATCH Teal Blue Straight Printed Kurti with Notched Round Neckline"", 'format': 'product', 'imageType': 'PRIMARY', 'url': ""https://assets.ajio.com/medias/sys_master/root/h7f/hfe/15138172207134/avaasa_mix_n'_match_teal_blue_straight_printed_kurti_with_notched_round_neckline.jpg""}, {'altText': ""AVAASA MIX N' MATCH Teal Blue Straight Printed Kurti with Notched Round Neckline"", 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': ""https://assets.ajio.com/medias/sys_master/root/h6b/h9c/15138179743774/avaasa_mix_n'_match_teal_blue_straight_printed_kurti_with_notched_round_neckline.jpg""}, {'altText': ""AVAASA MIX N' MATCH Teal Blue Straight Printed Kurti with Notched Round Neckline"", 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': ""https://assets.ajio.com/medias/sys_master/root/h20/h91/15138171617310/avaasa_mix_n'_match_teal_blue_straight_printed_kurti_with_notched_round_neckline.jpg""}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_ON_MODEL', 'planningCategory': 'Clothing'}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 350.00', 'displayformattedValue': 'Rs. 350', 'value': 350}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 699.00', 'displayformattedValue': 'Rs. 699', 'value': 699}",Printed Kurti with Notched Round Neckline,False,/avaasa-mix-n-match-printed-kurti-with-notched-round-neckline/p/441037244_teal,"{'sizeVariants': ['XS', 'S', 'M', 'L', 'XL', 'XXL']}",50% off,trends.ajio.com/avaasa-mix-n-match-printed-kurti-with-notched-round-neckline/p/441037244_teal
37,460515755004,Coupon Applicable,"{'exclusiveTill': '2020-12-31T00:00:00', 'brandName': 'AJIO', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/h13/h98/15129474826270/-286Wx359H-460515755-green-MODEL.jpg', 'allPromotions': False, 'colorGroup': '460515755_green', 'sizeFlag': False}","[{'altText': 'AJIO Green Straight South Cotton Tunic with Woven Motifs', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h51/hc3/15129475219486/ajio_green_straight_south_cotton_tunic_with_woven_motifs.jpg'}, {'altText': 'AJIO Green Straight South Cotton Tunic with Woven Motifs', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h2c/hfd/15129480658974/ajio_green_straight_south_cotton_tunic_with_woven_motifs.jpg'}, {'altText': 'AJIO Green Straight South Cotton Tunic with Woven Motifs', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h13/h98/15129474826270/ajio_green_straight_south_cotton_tunic_with_woven_motifs.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_ON_MODEL', 'planningCategory': 'Clothing'}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 328.00', 'displayformattedValue': 'Rs. 328', 'value': 328}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 799.00', 'displayformattedValue': 'Rs. 799', 'value': 799}",South Cotton Tunic with Woven Motifs,False,/ajio-south-cotton-tunic-with-woven-motifs/p/460515755_green,"{'sizeVariants': ['XS', 'S', 'M', 'L']}",59% off,trends.ajio.com/ajio-south-cotton-tunic-with-woven-motifs/p/460515755_green
38,460515754009,Coupon Applicable,"{'exclusiveTill': '2020-12-31T00:00:00', 'brandName': 'AJIO', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/h8e/hea/15129476988958/-286Wx359H-460515754-black-MODEL.jpg', 'allPromotions': False, 'colorGroup': '460515754_black', 'sizeFlag': False}","[{'altText': 'AJIO Grey Straight South Cotton Jacquard Tunic with Woven Motifs', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h55/h60/15129477447710/ajio_grey_straight_south_cotton_jacquard_tunic_with_woven_motifs.jpg'}, {'altText': 'AJIO Grey Straight South Cotton Jacquard Tunic with Woven Motifs', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/he1/h42/15129482264606/ajio_grey_straight_south_cotton_jacquard_tunic_with_woven_motifs.jpg'}, {'altText': 'AJIO Grey Straight South Cotton Jacquard Tunic with Woven Motifs', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h8e/hea/15129476988958/ajio_grey_straight_south_cotton_jacquard_tunic_with_woven_motifs.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_ON_MODEL', 'planningCategory': 'Clothing'}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 328.00', 'displayformattedValue': 'Rs. 328', 'value': 328}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 799.00', 'displayformattedValue': 'Rs. 799', 'value': 799}",South Cotton Jacquard Tunic with Woven Motifs,False,/ajio-south-cotton-jacquard-tunic-with-woven-motifs/p/460515754_black,"{'sizeVariants': ['S', 'M', 'L', 'XL']}",59% off,trends.ajio.com/ajio-south-cotton-jacquard-tunic-with-woven-motifs/p/460515754_black
39,460478712007,Coupon Applicable,"{'exclusiveTill': '2020-12-31T00:00:00', 'brandName': 'AJIO', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/h30/h6d/15128488509470/-286Wx359H-460478712-green-MODEL.jpg', 'allPromotions': False, 'colorGroup': '460478712_green', 'sizeFlag': False}","[{'altText': 'AJIO Green Straight Block Print Straight Tunic with Short Button Placket', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/hc5/hfb/15128489033758/ajio_green_straight_block_print_straight_tunic_with_short_button_placket.jpg'}, {'altText': 'AJIO Green Straight Block Print Straight Tunic with Short Button Placket', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h67/hbc/15128494964766/ajio_green_straight_block_print_straight_tunic_with_short_button_placket.jpg'}, {'altText': 'AJIO Green Straight Block Print Straight Tunic with Short Button Placket', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h30/h6d/15128488509470/ajio_green_straight_block_print_straight_tunic_with_short_button_placket.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_ON_MODEL', 'planningCategory': 'Clothing'}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 360.00', 'displayformattedValue': 'Rs. 360', 'value': 360}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 799.00', 'displayformattedValue': 'Rs. 799', 'value': 799}",Block Print Straight Tunic with Short Button Placket,False,/ajio-block-print-straight-tunic-with-short-button-placket/p/460478712_green,"{'sizeVariants': ['XS', 'S', 'M', 'L', 'XL']}",55% off,trends.ajio.com/ajio-block-print-straight-tunic-with-short-button-placket/p/460478712_green
40,460483477010,Coupon Applicable,"{'exclusiveTill': '2020-12-31T00:00:00', 'brandName': 'AJIO', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/hf5/hc2/15128483856414/-286Wx359H-460483477-blue-MODEL.jpg', 'allPromotions': False, 'colorGroup': '460483477_blue', 'sizeFlag': False}","[{'altText': 'AJIO Navy Blue Straight Tie & Dye Tunic with Notched Band Collar', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h07/h9a/15128484249630/ajio_navy_blue_straight_tie_&_dye_tunic_with_notched_band_collar.jpg'}, {'altText': 'AJIO Navy Blue Straight Tie & Dye Tunic with Notched Band Collar', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h40/hc7/15128489426974/ajio_navy_blue_straight_tie_&_dye_tunic_with_notched_band_collar.jpg'}, {'altText': 'AJIO Navy Blue Straight Tie & Dye Tunic with Notched Band Collar', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/hf5/hc2/15128483856414/ajio_navy_blue_straight_tie_&_dye_tunic_with_notched_band_collar.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_ON_MODEL', 'planningCategory': 'Clothing'}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 320.00', 'displayformattedValue': 'Rs. 320', 'value': 320}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 799.00', 'displayformattedValue': 'Rs. 799', 'value': 799}",Tie & Dye Tunic with Notched Band Collar,False,/ajio-tie--dye-tunic-with-notched-band-collar/p/460483477_blue,"{'sizeVariants': ['XS', 'S', 'M', 'L', 'XL']}",60% off,trends.ajio.com/ajio-tie--dye-tunic-with-notched-band-collar/p/460483477_blue
41,460483477005,Coupon Applicable,"{'exclusiveTill': '2020-12-31T00:00:00', 'brandName': 'AJIO', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/he0/h94/15128484053022/-286Wx359H-460483477-turquoise-MODEL.jpg', 'allPromotions': False, 'colorGroup': '460483477_turquoise', 'sizeFlag': False}","[{'altText': 'AJIO Turquoise Blue Straight Tie & Dye Tunic with Notched Band Collar', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h97/h9f/15128484479006/ajio_turquoise_blue_straight_tie_&_dye_tunic_with_notched_band_collar.jpg'}, {'altText': 'AJIO Turquoise Blue Straight Tie & Dye Tunic with Notched Band Collar', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h28/h18/15128489492510/ajio_turquoise_blue_straight_tie_&_dye_tunic_with_notched_band_collar.jpg'}, {'altText': 'AJIO Turquoise Blue Straight Tie & Dye Tunic with Notched Band Collar', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/he0/h94/15128484053022/ajio_turquoise_blue_straight_tie_&_dye_tunic_with_notched_band_collar.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_ON_MODEL', 'planningCategory': 'Clothing'}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 543.00', 'displayformattedValue': 'Rs. 543', 'value': 543}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 799.00', 'displayformattedValue': 'Rs. 799', 'value': 799}",Tie & Dye Tunic with Notched Band Collar,False,/ajio-tie--dye-tunic-with-notched-band-collar/p/460483477_turquoise,"{'sizeVariants': ['XS', 'S', 'M', 'L', 'XL']}",32% off,trends.ajio.com/ajio-tie--dye-tunic-with-notched-band-collar/p/460483477_turquoise
42,460483463009,Coupon Applicable,"{'exclusiveTill': '2020-12-31T00:00:00', 'brandName': 'AJIO', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/h78/h1a/15128522653726/-286Wx359H-460483463-turquoise-MODEL.jpg', 'allPromotions': False, 'colorGroup': '460483463_turquoise', 'sizeFlag': False}","[{'altText': 'AJIO Turquoise Blue Straight Printed Tunic with Notched Band Collar', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/hf7/hce/15128523178014/ajio_turquoise_blue_straight_printed_tunic_with_notched_band_collar.jpg'}, {'altText': 'AJIO Turquoise Blue Straight Printed Tunic with Notched Band Collar', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/hbc/h1b/15128526651422/ajio_turquoise_blue_straight_printed_tunic_with_notched_band_collar.jpg'}, {'altText': 'AJIO Turquoise Blue Straight Printed Tunic with Notched Band Collar', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h78/h1a/15128522653726/ajio_turquoise_blue_straight_printed_tunic_with_notched_band_collar.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_ON_MODEL', 'planningCategory': 'Clothing'}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 270.00', 'displayformattedValue': 'Rs. 270', 'value': 270}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 599.00', 'displayformattedValue': 'Rs. 599', 'value': 599}",Printed Tunic with Notched Band Collar,False,/ajio-printed-tunic-with-notched-band-collar/p/460483463_turquoise,"{'sizeVariants': ['S', 'M', 'L', 'XL']}",55% off,trends.ajio.com/ajio-printed-tunic-with-notched-band-collar/p/460483463_turquoise
43,460483463004,Coupon Applicable,"{'exclusiveTill': '2020-12-31T00:00:00', 'brandName': 'AJIO', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/h72/h51/15128522752030/-286Wx359H-460483463-indigo-MODEL.jpg', 'allPromotions': False, 'colorGroup': '460483463_indigo', 'sizeFlag': False}","[{'altText': 'AJIO Indigo Straight Printed Tunic with Notched Band Collar', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h97/h50/15128523243550/ajio_indigo_straight_printed_tunic_with_notched_band_collar.jpg'}, {'altText': 'AJIO Indigo Straight Printed Tunic with Notched Band Collar', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h30/h97/15128526848030/ajio_indigo_straight_printed_tunic_with_notched_band_collar.jpg'}, {'altText': 'AJIO Indigo Straight Printed Tunic with Notched Band Collar', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h72/h51/15128522752030/ajio_indigo_straight_printed_tunic_with_notched_band_collar.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_ON_MODEL', 'planningCategory': 'Clothing'}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 329.00', 'displayformattedValue': 'Rs. 329', 'value': 329}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 599.00', 'displayformattedValue': 'Rs. 599', 'value': 599}",Printed Tunic with Notched Band Collar,False,/ajio-printed-tunic-with-notched-band-collar/p/460483463_indigo,"{'sizeVariants': ['M', 'L', 'XL']}",45% off,trends.ajio.com/ajio-printed-tunic-with-notched-band-collar/p/460483463_indigo
44,460478733009,Coupon Applicable,"{'exclusiveTill': '2020-12-31T00:00:00', 'brandName': 'AJIO', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/h92/h71/15128483397662/-286Wx359H-460478733-beige-MODEL.jpg', 'allPromotions': False, 'colorGroup': '460478733_beige', 'sizeFlag': False}","[{'altText': 'AJIO Brown Straight Printed Round-Neck Top', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/hd9/h49/15128483954718/ajio_brown_straight_printed_round-neck_top.jpg'}, {'altText': 'AJIO Brown Straight Printed Round-Neck Top', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h2f/hac/15128489361438/ajio_brown_straight_printed_round-neck_top.jpg'}, {'altText': 'AJIO Brown Straight Printed Round-Neck Top', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h92/h71/15128483397662/ajio_brown_straight_printed_round-neck_top.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_ON_MODEL', 'planningCategory': 'Clothing'}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 246.00', 'displayformattedValue': 'Rs. 246', 'value': 246}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 599.00', 'displayformattedValue': 'Rs. 599', 'value': 599}",Printed Round-Neck Top,False,/ajio-printed-round-neck-top/p/460478733_beige,"{'sizeVariants': ['XS', 'S', 'M', 'L', 'XL']}",59% off,trends.ajio.com/ajio-printed-round-neck-top/p/460478733_beige
45,460478701001,Coupon Applicable,"{'exclusiveTill': '2020-12-31T00:00:00', 'brandName': 'AJIO', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/hc3/hc5/15095031988254/-286Wx359H-460478701-green-MODEL.jpg', 'allPromotions': False, 'colorGroup': '460478701_green', 'sizeFlag': False}","[{'altText': 'AJIO Green Regular Floral Print Boat-Neck Tunic', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h40/hec/15095032250398/ajio_green_regular_floral_print_boat-neck_tunic.jpg'}, {'altText': 'AJIO Green Regular Floral Print Boat-Neck Tunic', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h67/h2d/15095036248094/ajio_green_regular_floral_print_boat-neck_tunic.jpg'}, {'altText': 'AJIO Green Regular Floral Print Boat-Neck Tunic', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/hc3/hc5/15095031988254/ajio_green_regular_floral_print_boat-neck_tunic.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_ON_MODEL', 'planningCategory': 'Clothing'}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 336.00', 'displayformattedValue': 'Rs. 336', 'value': 336}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 799.00', 'displayformattedValue': 'Rs. 799', 'value': 799}",Floral Print Boat-Neck Tunic,False,/ajio-floral-print-boat-neck-tunic/p/460478701_green,"{'sizeVariants': ['XS', 'S', 'M', 'L']}",58% off,trends.ajio.com/ajio-floral-print-boat-neck-tunic/p/460478701_green
46,460478719005,Coupon Applicable,"{'exclusiveTill': '2020-12-31T00:00:00', 'brandName': 'AJIO', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/he9/h5f/15070879023134/-286Wx359H-460478719-blue-MODEL.jpg', 'allPromotions': False, 'colorGroup': '460478719_blue', 'sizeFlag': False}","[{'altText': 'AJIO Dark Blue Straight Printed Round-Neck Tunic', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h10/h65/15070879219742/ajio_dark_blue_straight_printed_round-neck_tunic.jpg'}, {'altText': 'AJIO Dark Blue Straight Printed Round-Neck Tunic', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ha2/h1f/15070882693150/ajio_dark_blue_straight_printed_round-neck_tunic.jpg'}, {'altText': 'AJIO Dark Blue Straight Printed Round-Neck Tunic', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/he9/h5f/15070879023134/ajio_dark_blue_straight_printed_round-neck_tunic.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_ON_MODEL', 'planningCategory': 'Clothing'}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 503.00', 'displayformattedValue': 'Rs. 503', 'value': 503}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 799.00', 'displayformattedValue': 'Rs. 799', 'value': 799}",Printed Round-Neck Tunic,False,/ajio-printed-round-neck-tunic/p/460478719_blue,"{'sizeVariants': ['XS', 'S', 'M', 'L', 'XL']}",37% off,trends.ajio.com/ajio-printed-round-neck-tunic/p/460478719_blue
