,sku,id,lineId,imageSmallUrl,originalImage,productName,brandName,price,discountPrice,discountPercent,links,mainColor,masterCategoryName,subCategoryName,exclusiveToKoovs,isSkuOutOfStock,isProductOutOfStock,hasLooksAvailable,isTrending,merchantDetails,url_given,PAGE_URL_COMPLETE
54,1877162,125027,140030,https://product.koovs.com/140030_a69709755c0c4ff2bfef45d2ebbc19f4_image1_super_zoom.jpg,https://product.koovs.com/width/height/140030_a69709755c0c4ff2bfef45d2ebbc19f4_image1_super_zoom.jpg,Halter Neck Shimmer Bodycon Dress,KOOVS,1499,600,60,"[{'href': '/koovs-sless-lurex-dress-344-125027-140030.html', 'rel': 'self', 'method': 'GET'}]",['Red'],['Dresses'],['Body Con Dresses'],False,False,False,False,False,,/koovs-sless-lurex-dress-344-125027-140030.html,www.koovs.com/koovs-sless-lurex-dress-344-125027-140030.html
55,1814166,112076,125349,https://product.koovs.com/112076_4e5bc3cd349ac20eada3b3c1c3fdd432.jpg,https://product.koovs.com/width/height/112076_4e5bc3cd349ac20eada3b3c1c3fdd432.jpg,Cold Shoulder Asymmetric Dress,Glamorous,2499,1000,60,"[{'href': '/glamorous-cross-v-neck-dress-112076-125349.html', 'rel': 'self', 'method': 'GET'}]",['Pink'],['Dresses'],['Asymmetric Dresses'],False,False,False,False,False,,/glamorous-cross-v-neck-dress-112076-125349.html,www.koovs.com/glamorous-cross-v-neck-dress-112076-125349.html
56,450060,105459,117756,https://product.koovs.com/105459_36c34bf1bbfeb00acb86295d08b3efe7.jpg,https://product.koovs.com/width/height/105459_36c34bf1bbfeb00acb86295d08b3efe7.jpg,Kimono Sleeve Midi Dress,KOOVS,1999,399,80,"[{'href': '/koovs-tie-front-kimono-sleeve-mini-dress-12-105459-117756.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['Dresses'],['Midi Dresses'],False,False,False,False,False,,/koovs-tie-front-kimono-sleeve-mini-dress-12-105459-117756.html,www.koovs.com/koovs-tie-front-kimono-sleeve-mini-dress-12-105459-117756.html
57,426271,100717,112390,https://product.koovs.com/100717_2a00f7a04fa638e8a1f9bee2582af451.jpg,https://product.koovs.com/width/height/100717_2a00f7a04fa638e8a1f9bee2582af451.jpg,Print Cold Shoulder Dress,Koovs X Disney Princess,1699,680,60,"[{'href': '/koovs-x-disney-princess-princess-print-dress-290-100717-112390.html', 'rel': 'self', 'method': 'GET'}]",['Pink'],['Dresses'],['Tunic Dresses'],False,False,False,False,False,,/koovs-x-disney-princess-princess-print-dress-290-100717-112390.html,www.koovs.com/koovs-x-disney-princess-princess-print-dress-290-100717-112390.html
58,1873281,124216,139129,https://product.koovs.com/124216_d40759028e8e9b35baf6464bc6cc81d1.jpg,https://product.koovs.com/width/height/124216_d40759028e8e9b35baf6464bc6cc81d1.jpg,Floral Print Maxi Dress,LC Waikiki,3999,1600,60,"[{'href': '/pink-printed-dress-500-124216-139129.html', 'rel': 'self', 'method': 'GET'}]",['Pink'],['Dresses'],['Maxi Dresses'],False,False,False,False,False,,/pink-printed-dress-500-124216-139129.html,www.koovs.com/pink-printed-dress-500-124216-139129.html
59,1871933,124002,138867,https://product.koovs.com/124002_5d42562b6d29022f2021cd7c71e99cec.jpg,https://product.koovs.com/width/height/124002_5d42562b6d29022f2021cd7c71e99cec.jpg,Cold Shoulder Shift Dress,LC Waikiki,2799,1120,60,"[{'href': '/light-rodeo-dress-124002-138867.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['Dresses'],['Shift Dresses'],False,False,False,False,False,,/light-rodeo-dress-124002-138867.html,www.koovs.com/light-rodeo-dress-124002-138867.html
60,1867570,123067,137849,https://product.koovs.com/123067_e58467ad56c684d07d07a57ca4f72ab7.jpg,https://product.koovs.com/width/height/123067_e58467ad56c684d07d07a57ca4f72ab7.jpg,KOOVS Sleeveless Skater Denim Dress,K Denim,1299,520,60,"[{'href': '/koovs-denim-dress-338-123067-137849.html', 'rel': 'self', 'method': 'GET'}]",['Green'],['Dresses'],['Denim Dresses'],False,False,False,False,False,,/koovs-denim-dress-338-123067-137849.html,www.koovs.com/koovs-denim-dress-338-123067-137849.html
61,1864512,122387,137101,https://product.koovs.com/122387_55bcea5260c40bbedd2762caeedec17a.jpg,https://product.koovs.com/width/height/122387_55bcea5260c40bbedd2762caeedec17a.jpg,Scarf Print Shift Dress,Missi Clothing,2699,1080,60,"[{'href': '/scarf-print-crepe-bell-sleeves-shift-dress-122387-137101.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Dresses'],['Shift Dresses'],True,False,False,False,False,Koovs Exclusive,/scarf-print-crepe-bell-sleeves-shift-dress-122387-137101.html,www.koovs.com/scarf-print-crepe-bell-sleeves-shift-dress-122387-137101.html
62,1852901,119870,134324,https://product.koovs.com/134324_47b13e4b55204284b4259db0bce94f84_image1_super_zoom.jpg,https://product.koovs.com/width/height/134324_47b13e4b55204284b4259db0bce94f84_image1_super_zoom.jpg,Cut-Out One Shoulder Bodycon Dress,KOOVS,1499,600,60,"[{'href': '/koovs-slinky-one-shoulder-midi-dress-119870-134324.html', 'rel': 'self', 'method': 'GET'}]",['Green'],['Dresses'],['Body Con Dresses'],False,False,False,False,False,,/koovs-slinky-one-shoulder-midi-dress-119870-134324.html,www.koovs.com/koovs-slinky-one-shoulder-midi-dress-119870-134324.html
63,1809902,111084,124274,https://product.koovs.com/111084_431a059de2a903bff953fee667741e61.jpg,https://product.koovs.com/width/height/111084_431a059de2a903bff953fee667741e61.jpg,Leopard Print Wrap Skater Dress,Lasula,1699,1699,0,"[{'href': '/lasula-leopard-print-wrap-tea-dress-111084-124274.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Dresses'],['Skater Dresses'],False,False,False,False,False,,/lasula-leopard-print-wrap-tea-dress-111084-124274.html,www.koovs.com/lasula-leopard-print-wrap-tea-dress-111084-124274.html
