,sku,id,lineId,imageSmallUrl,originalImage,productName,brandName,price,discountPrice,discountPercent,links,mainColor,masterCategoryName,subCategoryName,exclusiveToKoovs,isSkuOutOfStock,isProductOutOfStock,hasLooksAvailable,isTrending,merchantDetails,url_given,PAGE_URL_COMPLETE
39,1917528,133351,149625,https://product.koovs.com/149625_f6c0105ae6cc482286c951c8e031a170_image1_super_zoom.jpg,https://product.koovs.com/width/height/149625_f6c0105ae6cc482286c951c8e031a170_image1_super_zoom.jpg,Pulse Stripe Print T-Shirt,CHELSEA KING,1499,299,80,"[{'href': '/chelsea-king-pulse-print-long-sleeve-crew-neck-tee-367-133351-149625.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/chelsea-king-pulse-print-long-sleeve-crew-neck-tee-367-133351-149625.html,www.koovs.com/chelsea-king-pulse-print-long-sleeve-crew-neck-tee-367-133351-149625.html
40,1917552,133357,149631,https://product.koovs.com/149631_b9cc64e12f9d4495a0c69a63ce536038_image1_super_zoom.jpg,https://product.koovs.com/width/height/149631_b9cc64e12f9d4495a0c69a63ce536038_image1_super_zoom.jpg,Contrast Front Panel Polo Shirt,CHELSEA KING,1299,259,80,"[{'href': '/chelsea-king-panlled-polo-133357-149631.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['T-Shirts & Polo Shirts'],['Polo Shirts'],False,False,False,False,False,,/chelsea-king-panlled-polo-133357-149631.html,www.koovs.com/chelsea-king-panlled-polo-133357-149631.html
41,1917391,133317,149591,https://product.koovs.com/149591_1492287e7d774bd8be21a21f3a2b9336_image1_super_zoom.jpg,https://product.koovs.com/width/height/149591_1492287e7d774bd8be21a21f3a2b9336_image1_super_zoom.jpg,Camo Panel Slogan T-Shirt,CHELSEA KING,1499,299,80,"[{'href': '/chelsea-king-camo-print-long-line-crew-neck-tee-133317-149591.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/chelsea-king-camo-print-long-line-crew-neck-tee-133317-149591.html,www.koovs.com/chelsea-king-camo-print-long-line-crew-neck-tee-133317-149591.html
42,1917378,133314,149588,https://product.koovs.com/149588_6cba0aa8b9fa426681b74a10bd5e8f8e_image1_super_zoom.jpg,https://product.koovs.com/width/height/149588_6cba0aa8b9fa426681b74a10bd5e8f8e_image1_super_zoom.jpg,Text Print Layered Hem T-Shirt,CHELSEA KING,1499,750,50,"[{'href': '/chelsea-king-slogan-print-crew-neck-tee-133314-149588.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/chelsea-king-slogan-print-crew-neck-tee-133314-149588.html,www.koovs.com/chelsea-king-slogan-print-crew-neck-tee-133314-149588.html
43,1917382,133315,149589,https://product.koovs.com/149589_1542b6dc3ec84b329ba29793f270541b_image1_super_zoom.jpg,https://product.koovs.com/width/height/149589_1542b6dc3ec84b329ba29793f270541b_image1_super_zoom.jpg,Slogan Print Layered Hem T-Shirt,CHELSEA KING,1499,299,80,"[{'href': '/chelsea-king-slogan-print-crew-neck-tee-26-133315-149589.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/chelsea-king-slogan-print-crew-neck-tee-26-133315-149589.html,www.koovs.com/chelsea-king-slogan-print-crew-neck-tee-26-133315-149589.html
44,1911532,132155,148214,https://product.koovs.com/148214_9b89844b1e4f451c8f2282b4ce19f761_image1_super_zoom.jpg,https://product.koovs.com/width/height/148214_9b89844b1e4f451c8f2282b4ce19f761_image1_super_zoom.jpg,KOOVS No Limits Contrast Tape T-Shirt,K ACTIVE,799,360,55,"[{'href': '/k-active-no-limits-slogan-pop-mesh-tee-132155-148214.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/k-active-no-limits-slogan-pop-mesh-tee-132155-148214.html,www.koovs.com/k-active-no-limits-slogan-pop-mesh-tee-132155-148214.html
45,1918549,133562,149857,https://product.koovs.com/149857_26ab3ea3eb1b4aeab52d37f498c5ddbf_image1_super_zoom.jpg,https://product.koovs.com/width/height/149857_26ab3ea3eb1b4aeab52d37f498c5ddbf_image1_super_zoom.jpg,Floral Leopard Block Print T-Shirt,KOOVS,899,405,55,"[{'href': '/koovs-floral-leopard-block-print-tee-133562-149857.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/koovs-floral-leopard-block-print-tee-133562-149857.html,www.koovs.com/koovs-floral-leopard-block-print-tee-133562-149857.html
46,1913923,132621,148793,https://product.koovs.com/148793_f3ba53152c3d4cceb97558ac7d50f9a1_image1_super_zoom.jpg,https://product.koovs.com/width/height/148793_f3ba53152c3d4cceb97558ac7d50f9a1_image1_super_zoom.jpg,KOOVS Geo Print Raglan Sleeve T-Shirt,K ACTIVE,699,315,55,"[{'href': '/koovs-printed-sleeve-raglan-tee-132621-148793.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/koovs-printed-sleeve-raglan-tee-132621-148793.html,www.koovs.com/koovs-printed-sleeve-raglan-tee-132621-148793.html
47,1917353,133308,149582,https://product.koovs.com/149582_60b59a25ca4a4dbeae94f4944d9fa66e_image1_super_zoom.jpg,https://product.koovs.com/width/height/149582_60b59a25ca4a4dbeae94f4944d9fa66e_image1_super_zoom.jpg,Distress Print Baseball Polo Shirt,CHELSEA KING,1499,219,85,"[{'href': '/chelsea-king-distress-printed-baseball-polo-133308-149582.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['T-Shirts & Polo Shirts'],['Polo Shirts'],False,False,False,False,False,,/chelsea-king-distress-printed-baseball-polo-133308-149582.html,www.koovs.com/chelsea-king-distress-printed-baseball-polo-133308-149582.html
48,1917325,133301,149575,https://product.koovs.com/149575_adc6a5f0fd81465b815bdc6930b23495_image1_super_zoom.jpg,https://product.koovs.com/width/height/149575_adc6a5f0fd81465b815bdc6930b23495_image1_super_zoom.jpg,Abstract Print Zipper Polo Shirt,CHELSEA KING,1499,219,85,"[{'href': '/chelsea-king-taped-abstrast-print-polo-133301-149575.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['T-Shirts & Polo Shirts'],['Polo Shirts'],False,False,False,False,False,,/chelsea-king-taped-abstrast-print-polo-133301-149575.html,www.koovs.com/chelsea-king-taped-abstrast-print-polo-133301-149575.html
49,1874639,124527,139452,https://product.koovs.com/139452_554182e02b5a40d28cb821d1ff46a1c1_image1_super_zoom.jpg,https://product.koovs.com/width/height/139452_554182e02b5a40d28cb821d1ff46a1c1_image1_super_zoom.jpg,Vertical Stripe Knitted Polo Shirt,KOOVS,1299,585,55,"[{'href': '/koovs-long-sleeve-fine-striped-polo-124527-139452.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['T-Shirts & Polo Shirts'],['Polo Shirts'],False,False,False,False,False,,/koovs-long-sleeve-fine-striped-polo-124527-139452.html,www.koovs.com/koovs-long-sleeve-fine-striped-polo-124527-139452.html
50,1921227,134138,150566,https://product.koovs.com/150566_9c454e9b532043cf97ad097bc56e46de_image1_super_zoom.jpg,https://product.koovs.com/width/height/150566_9c454e9b532043cf97ad097bc56e46de_image1_super_zoom.jpg,Glitch Check Muscle Fit T-Shirt,KOOVS,899,405,55,"[{'href': '/koovs-glitch-check-muscle-fit-134138-150566.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/koovs-glitch-check-muscle-fit-134138-150566.html,www.koovs.com/koovs-glitch-check-muscle-fit-134138-150566.html
51,1918656,133600,149896,https://product.koovs.com/149896_3daf1124236d446292764d467163faa1_image1_super_zoom.jpg,https://product.koovs.com/width/height/149896_3daf1124236d446292764d467163faa1_image1_super_zoom.jpg,Tapestry Text Print Polo Shirt,KOOVS,999,450,55,"[{'href': '/koovs-tapestry-print-cuban-collar-shirt-133600-149896.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['T-Shirts & Polo Shirts'],['Polo Shirts'],False,False,False,False,False,,/koovs-tapestry-print-cuban-collar-shirt-133600-149896.html,www.koovs.com/koovs-tapestry-print-cuban-collar-shirt-133600-149896.html
52,1918661,133601,149897,https://product.koovs.com/149897_a9b9660b14ad496f9dd776998cd9a83b_image1_super_zoom.jpg,https://product.koovs.com/width/height/149897_a9b9660b14ad496f9dd776998cd9a83b_image1_super_zoom.jpg,Ombre Floral Text Print T-Shirt,KOOVS,899,405,55,"[{'href': '/koovs-ombre-floral-print-tee-133601-149897.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/koovs-ombre-floral-print-tee-133601-149897.html,www.koovs.com/koovs-ombre-floral-print-tee-133601-149897.html
53,1918642,133597,149893,https://product.koovs.com/149893_c8c2f53cbcd940aa98d4e25fde3d4e49_image1_super_zoom.jpg,https://product.koovs.com/width/height/149893_c8c2f53cbcd940aa98d4e25fde3d4e49_image1_super_zoom.jpg,Leopard Chain Scarf Print T-Shirt,KOOVS,899,405,55,"[{'href': '/koovs-chain-leopard-scarf-print-tee-133597-149893.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/koovs-chain-leopard-scarf-print-tee-133597-149893.html,www.koovs.com/koovs-chain-leopard-scarf-print-tee-133597-149893.html
54,1906905,131283,147143,https://product.koovs.com/147143_41abcdee688441c0a6fea8c683593844_image1_super_zoom.jpg,https://product.koovs.com/width/height/147143_41abcdee688441c0a6fea8c683593844_image1_super_zoom.jpg,Monogram Short Sleeve T-Shirt,Adidas Originals,2999,2999,0,"[{'href': '/adidas-monogram-aop-t-shirt-399-131283-147143.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/adidas-monogram-aop-t-shirt-399-131283-147143.html,www.koovs.com/adidas-monogram-aop-t-shirt-399-131283-147143.html
55,207722,52688,57584,https://product.koovs.com/52688_5a15ce23162c283621270d16becfa9df.jpg,https://product.koovs.com/width/height/52688_5a15ce23162c283621270d16becfa9df.jpg,Geometric Placement Print T-Shirt,Nikhil Chinapa For KOOVS,1295,583,55,"[{'href': '/nikhil-chinapa-for-koovs-scoop-neck-printed-tee-26-52688-57584.html', 'rel': 'self', 'method': 'GET'}]",['White'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/nikhil-chinapa-for-koovs-scoop-neck-printed-tee-26-52688-57584.html,www.koovs.com/nikhil-chinapa-for-koovs-scoop-neck-printed-tee-26-52688-57584.html
56,1821917,113774,127223,https://product.koovs.com/113774_3e1cd7faaa999226d5a578a84a4aebec.jpg,https://product.koovs.com/width/height/113774_3e1cd7faaa999226d5a578a84a4aebec.jpg,Tie & Dye Long Sleeve T-Shirt,KOOVS,799,400,50,"[{'href': '/koovs-tiedye-long-sleeve-lace-up-neck-tee-113774-127223.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/koovs-tiedye-long-sleeve-lace-up-neck-tee-113774-127223.html,www.koovs.com/koovs-tiedye-long-sleeve-lace-up-neck-tee-113774-127223.html
57,1814316,112106,125380,https://product.koovs.com/112106_53d55ca553cf7e49d99fa61a59014c32.jpg,https://product.koovs.com/width/height/112106_53d55ca553cf7e49d99fa61a59014c32.jpg,Diagonal Zip Detail T-Shirt,KOOVS,699,315,55,"[{'href': '/koovs-diagonal-zip-tee-112106-125380.html', 'rel': 'self', 'method': 'GET'}]",['Purple'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/koovs-diagonal-zip-tee-112106-125380.html,www.koovs.com/koovs-diagonal-zip-tee-112106-125380.html
58,1820163,113436,126816,https://product.koovs.com/113436_79914dcba8adb2f0859a9ec885d79f7a.jpg,https://product.koovs.com/width/height/113436_79914dcba8adb2f0859a9ec885d79f7a.jpg,Text Distressed Pocket Longline T-Shirt,KOOVS,699,350,50,"[{'href': '/koovs-distorted-truth-longline-asym-tee-113436-126816.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/koovs-distorted-truth-longline-asym-tee-113436-126816.html,www.koovs.com/koovs-distorted-truth-longline-asym-tee-113436-126816.html
59,1857617,120892,135452,https://product.koovs.com/120892_7ef54475ac7c147f37ad2c9c60869129.jpg,https://product.koovs.com/width/height/120892_7ef54475ac7c147f37ad2c9c60869129.jpg,Yarn Dyed Pique Stripe Polo Shirt,KOOVS,899,405,55,"[{'href': '/koovs-vertical-stripe-cuban-collar-440-120892-135452.html', 'rel': 'self', 'method': 'GET'}]",['Grey'],['T-Shirts & Polo Shirts'],['Polo Shirts'],False,False,False,False,False,,/koovs-vertical-stripe-cuban-collar-440-120892-135452.html,www.koovs.com/koovs-vertical-stripe-cuban-collar-440-120892-135452.html
60,1918671,133603,149899,https://product.koovs.com/149899_65bc6e5966364c75bfd5646f44700ba6_image1_super_zoom.jpg,https://product.koovs.com/width/height/149899_65bc6e5966364c75bfd5646f44700ba6_image1_super_zoom.jpg,Animal Print Muscle Fit T-Shirt,KOOVS,899,179,80,"[{'href': '/koovs-animal-clash-print-muscle-fit-133603-149899.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/koovs-animal-clash-print-muscle-fit-133603-149899.html,www.koovs.com/koovs-animal-clash-print-muscle-fit-133603-149899.html
61,1882045,126065,141245,https://product.koovs.com/126065_d4ba6c34d4a0e20c641dc3d0ef8fd820.jpg,https://product.koovs.com/width/height/126065_d4ba6c34d4a0e20c641dc3d0ef8fd820.jpg,Stickerbomb T-Shirt,Adidas Originals,2999,2999,0,"[{'href': '/stckerbomb-tee-126065-141245.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/stckerbomb-tee-126065-141245.html,www.koovs.com/stckerbomb-tee-126065-141245.html
62,1801461,109525,122339,https://product.koovs.com/109525_398549fb8832d958211cb3244fbb9325.jpg,https://product.koovs.com/width/height/109525_398549fb8832d958211cb3244fbb9325.jpg,Arrow And Circle Print T-Shirt,Gully,699,699,0,"[{'href': '/gully-arrow--circle-print-t-shirt-109525-122339.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/gully-arrow--circle-print-t-shirt-109525-122339.html,www.koovs.com/gully-arrow--circle-print-t-shirt-109525-122339.html
63,1880383,125755,140877,https://product.koovs.com/140877_f66c4d67790a411a9c08cb00a979683a_image1_super_zoom.jpg,https://product.koovs.com/width/height/140877_f66c4d67790a411a9c08cb00a979683a_image1_super_zoom.jpg,Muscle Fit Ringer T-Shirt,KOOVS,499,249,50,"[{'href': '/koovs-muscle-fit-ringer-tee-470-125755-140877.html', 'rel': 'self', 'method': 'GET'}]",['Pink'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/koovs-muscle-fit-ringer-tee-470-125755-140877.html,www.koovs.com/koovs-muscle-fit-ringer-tee-470-125755-140877.html
64,1921822,134242,150693,https://product.koovs.com/134242_ba83532a5d99a3cff279a50fcb09535a.jpg,https://product.koovs.com/width/height/134242_ba83532a5d99a3cff279a50fcb09535a.jpg,Placement Star Print T-Shirt,Garcon,899,405,55,"[{'href': '/garcon-placement-star-print-t-shirt-134242-150693.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['T-Shirts & Polo Shirts'],['T-shirts'],True,False,False,False,False,Koovs Exclusive,/garcon-placement-star-print-t-shirt-134242-150693.html,www.koovs.com/garcon-placement-star-print-t-shirt-134242-150693.html
65,1903409,130533,146299,https://product.koovs.com/130533_e5c8f813c360b4eb9f1f7a1f79f391cc.jpg,https://product.koovs.com/width/height/130533_e5c8f813c360b4eb9f1f7a1f79f391cc.jpg,Pocket Slogan Print T-Shirt,SKULT By Shahid Kapoor,599,599,0,"[{'href': '/skult-by-shahid-kapoor-pocket-printed-t-shirt-130533-146299.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/skult-by-shahid-kapoor-pocket-printed-t-shirt-130533-146299.html,www.koovs.com/skult-by-shahid-kapoor-pocket-printed-t-shirt-130533-146299.html
66,1880421,125757,140885,https://product.koovs.com/125757_b86030141972a321bd56543aecb119e7.jpg,https://product.koovs.com/width/height/125757_b86030141972a321bd56543aecb119e7.jpg,Basic Long Sleeve T-Shirt,KOOVS,499,225,55,"[{'href': '/koovs-muscle-fit-long-sleeve-tee-108-125757-140885.html', 'rel': 'self', 'method': 'GET'}]",['Yellow'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/koovs-muscle-fit-long-sleeve-tee-108-125757-140885.html,www.koovs.com/koovs-muscle-fit-long-sleeve-tee-108-125757-140885.html
68,1906928,131287,147148,https://product.koovs.com/131287_a5e2271f28641ea396b35f4fae295e43.jpg,https://product.koovs.com/width/height/131287_a5e2271f28641ea396b35f4fae295e43.jpg,EQT Graphic T-Shirt,Adidas Originals,2999,1350,55,"[{'href': '/adidas-eqt-color-blocking-t-shirt-131287-147148.html', 'rel': 'self', 'method': 'GET'}]",['White'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/adidas-eqt-color-blocking-t-shirt-131287-147148.html,www.koovs.com/adidas-eqt-color-blocking-t-shirt-131287-147148.html
69,1906904,131282,147142,https://product.koovs.com/131282_3d33b1ecbd6f16a61f099f1eced30642.jpg,https://product.koovs.com/width/height/131282_3d33b1ecbd6f16a61f099f1eced30642.jpg,Monogram T-Shirt,Adidas Originals,2999,2999,0,"[{'href': '/adidas-monogram-aop-t-shirt-131282-147142.html', 'rel': 'self', 'method': 'GET'}]",['Red'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/adidas-monogram-aop-t-shirt-131282-147142.html,www.koovs.com/adidas-monogram-aop-t-shirt-131282-147142.html
70,1906915,131284,147145,https://product.koovs.com/131284_a436bdb1cf595eef4a845e4ad607f5ec.jpg,https://product.koovs.com/width/height/131284_a436bdb1cf595eef4a845e4ad607f5ec.jpg,Camouflage Tongue Label T-Shirt,Adidas Originals,1999,1999,0,"[{'href': '/adidas-camo-placement-print-t-shirt-131284-147145.html', 'rel': 'self', 'method': 'GET'}]",['White'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/adidas-camo-placement-print-t-shirt-131284-147145.html,www.koovs.com/adidas-camo-placement-print-t-shirt-131284-147145.html
71,1906922,131286,147147,https://product.koovs.com/131286_068e9db60409af671a1925558b126ebf.jpg,https://product.koovs.com/width/height/131286_068e9db60409af671a1925558b126ebf.jpg,Back Print Side Stripe T-Shirt,Adidas Originals,3999,3999,0,"[{'href': '/adidas-back-aop-side-stripe-jersey-t-shirt-131286-147147.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/adidas-back-aop-side-stripe-jersey-t-shirt-131286-147147.html,www.koovs.com/adidas-back-aop-side-stripe-jersey-t-shirt-131286-147147.html
72,1898812,129578,145185,https://product.koovs.com/129578_9949d5a4cd54cde5923aed25a7f223d2.jpg,https://product.koovs.com/width/height/129578_9949d5a4cd54cde5923aed25a7f223d2.jpg,Basic Crew Neck T-Shirt,Giordano,799,400,50,"[{'href': '/giordano-men-core-crew-neck-tee-427-129578-145185.html', 'rel': 'self', 'method': 'GET'}]",['Red'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/giordano-men-core-crew-neck-tee-427-129578-145185.html,www.koovs.com/giordano-men-core-crew-neck-tee-427-129578-145185.html
73,1898967,129640,145247,https://product.koovs.com/129640_e5fd887cb30c6740cb342fcbcc2c2f1a.jpg,https://product.koovs.com/width/height/129640_e5fd887cb30c6740cb342fcbcc2c2f1a.jpg,Colour Block Badge Polo Shirt,Giordano,2299,2299,0,"[{'href': '/giordano-men-union-jack-courage-polo-454-129640-145247.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['T-Shirts & Polo Shirts'],['Polo Shirts'],False,False,False,False,False,,/giordano-men-union-jack-courage-polo-454-129640-145247.html,www.koovs.com/giordano-men-union-jack-courage-polo-454-129640-145247.html
74,1898888,129614,145221,https://product.koovs.com/129614_f863d8760b3ddc9394fb1ef5deff71f6.jpg,https://product.koovs.com/width/height/129614_f863d8760b3ddc9394fb1ef5deff71f6.jpg,Embroidered Logo Polo Shirt,Giordano,1899,950,50,"[{'href': '/giordano-men-small-lion-polo-107-129614-145221.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['T-Shirts & Polo Shirts'],['Polo Shirts'],False,False,False,False,False,,/giordano-men-small-lion-polo-107-129614-145221.html,www.koovs.com/giordano-men-small-lion-polo-107-129614-145221.html
75,1891713,128070,143498,https://product.koovs.com/128070_81a4227c29c22fa444b1f912d21db42a.jpg,https://product.koovs.com/width/height/128070_81a4227c29c22fa444b1f912d21db42a.jpg,Text Stripe Graphic Print T-Shirt,UMM,599,300,50,"[{'href': '/graphic-tee-54-128070-143498.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/graphic-tee-54-128070-143498.html,www.koovs.com/graphic-tee-54-128070-143498.html
76,1904104,130672,146469,https://product.koovs.com/130672_46ceca2c2a13f186e1cfdaecef4e5409.jpg,https://product.koovs.com/width/height/130672_46ceca2c2a13f186e1cfdaecef4e5409.jpg,Oriental Floral Print T-Shirt,Shivan & Narresh X KOOVS,1299,585,55,"[{'href': '/shivan--narresh-x-koovs-buckle-detail-summer-night-tee-130672-146469.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['T-Shirts & Polo Shirts'],['T-shirts'],True,False,False,False,False,Koovs Exclusive,/shivan--narresh-x-koovs-buckle-detail-summer-night-tee-130672-146469.html,www.koovs.com/shivan--narresh-x-koovs-buckle-detail-summer-night-tee-130672-146469.html
77,1895102,128804,144301,https://product.koovs.com/128804_bf952b7d369bab709dba2e992e01cb8e.jpg,https://product.koovs.com/width/height/128804_bf952b7d369bab709dba2e992e01cb8e.jpg,Logo Tape Long Sleeve T-Shirt,Fila,1199,1199,0,"[{'href': '/fila-black-logo-tape-t-shirt-128804-144301.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/fila-black-logo-tape-t-shirt-128804-144301.html,www.koovs.com/fila-black-logo-tape-t-shirt-128804-144301.html
78,1868878,123343,138147,https://product.koovs.com/123343_4fb66b881f6ec40f7ae43b641b27ea86.jpg,https://product.koovs.com/width/height/123343_4fb66b881f6ec40f7ae43b641b27ea86.jpg,Flat Knit Lightweight T-Shirt,KOOVS,999,500,50,"[{'href': '/koovs-lightweight-tshirt-pullover-123343-138147.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/koovs-lightweight-tshirt-pullover-123343-138147.html,www.koovs.com/koovs-lightweight-tshirt-pullover-123343-138147.html
79,441459,103606,115708,https://product.koovs.com/103606_6ef521baa8c2abb1364b8b8b8dc495eb.jpg,https://product.koovs.com/width/height/103606_6ef521baa8c2abb1364b8b8b8dc495eb.jpg,Cut & Sew Square Neck T-Shirt,Kultprit,799,400,50,"[{'href': '/cut-and-sew-color-blocking-square-neck-t-shirt-with-badges-103606-115708.html', 'rel': 'self', 'method': 'GET'}]",['White'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/cut-and-sew-color-blocking-square-neck-t-shirt-with-badges-103606-115708.html,www.koovs.com/cut-and-sew-color-blocking-square-neck-t-shirt-with-badges-103606-115708.html
80,1893617,128464,143911,https://product.koovs.com/128464_687dbbfa8d66946ee4d9833e548f9e62.jpg,https://product.koovs.com/width/height/128464_687dbbfa8d66946ee4d9833e548f9e62.jpg,Eminem Placement Print T-Shirt,Free Authority,799,400,50,"[{'href': '/eminem-t-shirt-18-128464-143911.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/eminem-t-shirt-18-128464-143911.html,www.koovs.com/eminem-t-shirt-18-128464-143911.html
81,1881999,126054,141234,https://product.koovs.com/126054_7c371799372313c6da2cab29f6e870b8.jpg,https://product.koovs.com/width/height/126054_7c371799372313c6da2cab29f6e870b8.jpg,Own The Run Long Sleeve T-Shirt,Adidas,1799,1799,0,"[{'href': '/own-the-run-ls-246-126054-141234.html', 'rel': 'self', 'method': 'GET'}]",['Red'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/own-the-run-ls-246-126054-141234.html,www.koovs.com/own-the-run-ls-246-126054-141234.html
82,1881974,126047,141227,https://product.koovs.com/126047_eee50ae29c9554224f1d004d9f624855.jpg,https://product.koovs.com/width/height/126047_eee50ae29c9554224f1d004d9f624855.jpg,Burning Skull Print T-Shirt,Adidas Originals,2499,2499,0,"[{'href': '/gresham-tee-126047-141227.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/gresham-tee-126047-141227.html,www.koovs.com/gresham-tee-126047-141227.html
83,1875636,124752,139702,https://product.koovs.com/124752_3ddfd2ced459f9037be6f4489a2e2a50.jpg,https://product.koovs.com/width/height/124752_3ddfd2ced459f9037be6f4489a2e2a50.jpg,Text Embossed Crew Neck T-Shirt,Lee Cooper,999,500,50,"[{'href': '/round-neck-t-shirt-285-124752-139702.html', 'rel': 'self', 'method': 'GET'}]",['Green'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/round-neck-t-shirt-285-124752-139702.html,www.koovs.com/round-neck-t-shirt-285-124752-139702.html
84,1851577,119627,134026,https://product.koovs.com/119627_6bb054c007663062a262c1f2f131f56c.jpg,https://product.koovs.com/width/height/119627_6bb054c007663062a262c1f2f131f56c.jpg,Melange Ribbed V-Neck T-Shirt,Blotch,599,300,50,"[{'href': '/rib-detail-t-shirt-119627-134026.html', 'rel': 'self', 'method': 'GET'}]",['Grey'],['T-Shirts & Polo Shirts'],['T-shirts'],True,False,False,False,False,Koovs Exclusive,/rib-detail-t-shirt-119627-134026.html,www.koovs.com/rib-detail-t-shirt-119627-134026.html
85,1863206,122103,136770,https://product.koovs.com/122103_18b9c45a52fe77ec07df1002dbb267ff.jpg,https://product.koovs.com/width/height/122103_18b9c45a52fe77ec07df1002dbb267ff.jpg,Zip-Up Long Sleeve T-Shirt,Celio,1499,1499,0,"[{'href': '/celio-zipper-neck-t-shirt-122103-136770.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/celio-zipper-neck-t-shirt-122103-136770.html,www.koovs.com/celio-zipper-neck-t-shirt-122103-136770.html
