,sku,id,lineId,imageSmallUrl,originalImage,productName,brandName,price,discountPrice,discountPercent,revertPriceText,links,mainColor,masterCategoryName,subCategoryName,exclusiveToKoovs,isSkuOutOfStock,isProductOutOfStock,hasLooksAvailable,isTrending,merchantDetails,url_given,PAGE_URL_COMPLETE
27,1936091,137196,154119,https://product.koovs.com/154119_e1f88a1b52e14fe5a7bfd1fa3bebaea0_image1_super_zoom.jpg,https://product.koovs.com/width/height/154119_e1f88a1b52e14fe5a7bfd1fa3bebaea0_image1_super_zoom.jpg,Text Print Contrast Neck T-Shirt,KOOVS,699,699,0,Price After Sale,"[{'href': '/koovs-yellow-base-contrast-tshirt-137196-154119.html', 'rel': 'self', 'method': 'GET'}]",['Yellow'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/koovs-yellow-base-contrast-tshirt-137196-154119.html,www.koovs.com/koovs-yellow-base-contrast-tshirt-137196-154119.html
28,1918340,133521,149815,https://product.koovs.com/149815_58dc7a1a8c4a4f42aa4c859bed18db23_image1_super_zoom.jpg,https://product.koovs.com/width/height/149815_58dc7a1a8c4a4f42aa4c859bed18db23_image1_super_zoom.jpg,All Over Abstract Print Polo Shirt,KOOVS,899,899,0,Price After Sale,"[{'href': '/koovs-aop-pique-polo-t-shirt-133521-149815.html', 'rel': 'self', 'method': 'GET'}]",['White'],['T-Shirts & Polo Shirts'],['Polo Shirts'],False,False,False,False,False,,/koovs-aop-pique-polo-t-shirt-133521-149815.html,www.koovs.com/koovs-aop-pique-polo-t-shirt-133521-149815.html
29,1936093,137197,154120,https://product.koovs.com/154120_ba0fc45d606049a58c8fe886d700704b_image1_super_zoom.jpg,https://product.koovs.com/width/height/154120_ba0fc45d606049a58c8fe886d700704b_image1_super_zoom.jpg,Text Print Contrast Neck T-Shirt,KOOVS,699,699,0,Price After Sale,"[{'href': '/koovs-black--base-contrast-tshirt-137197-154120.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/koovs-black--base-contrast-tshirt-137197-154120.html,www.koovs.com/koovs-black--base-contrast-tshirt-137197-154120.html
30,1918331,133519,149813,https://product.koovs.com/149813_f995a1672c2649deafb79e7f02ff8a7b_image1_super_zoom.jpg,https://product.koovs.com/width/height/149813_f995a1672c2649deafb79e7f02ff8a7b_image1_super_zoom.jpg,Slogan Print Colour Block T-Shirt,KOOVS,699,699,0,Price After Sale,"[{'href': '/koovs-slogan-print-tee-251-133519-149813.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/koovs-slogan-print-tee-251-133519-149813.html,www.koovs.com/koovs-slogan-print-tee-251-133519-149813.html
31,1918335,133520,149814,https://product.koovs.com/149814_a5291d4dff5f447ba00e792968e5cfae_image1_super_zoom.jpg,https://product.koovs.com/width/height/149814_a5291d4dff5f447ba00e792968e5cfae_image1_super_zoom.jpg,Slogan Print Colour Block T-Shirt,KOOVS,699,699,0,Price After Sale,"[{'href': '/koovs-slogan-print-tee-50-133520-149814.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/koovs-slogan-print-tee-50-133520-149814.html,www.koovs.com/koovs-slogan-print-tee-50-133520-149814.html
32,1936636,137293,154229,https://product.koovs.com/154229_25840cd95c474fd3ac7bdebb7eb11405_image1_super_zoom.jpg,https://product.koovs.com/width/height/154229_25840cd95c474fd3ac7bdebb7eb11405_image1_super_zoom.jpg,Back Placement Print T-Shirt,Garcon,799,799,0,Price After Sale,"[{'href': '/garcon-multicolor-palcement-print-tee-137293-154229.html', 'rel': 'self', 'method': 'GET'}]",['White'],['T-Shirts & Polo Shirts'],['T-shirts'],True,False,False,False,False,Koovs Exclusive,/garcon-multicolor-palcement-print-tee-137293-154229.html,www.koovs.com/garcon-multicolor-palcement-print-tee-137293-154229.html
33,1936703,137305,154246,https://product.koovs.com/154246_84235f51020c415486987b65a540a931_image1_super_zoom.jpg,https://product.koovs.com/width/height/154246_84235f51020c415486987b65a540a931_image1_super_zoom.jpg,Leopard Print Crew Neck T-Shirt,Garcon,799,799,0,Price After Sale,"[{'href': '/garcon--cotton-jrsy-aop-print-tee-137305-154246.html', 'rel': 'self', 'method': 'GET'}]",['White'],['T-Shirts & Polo Shirts'],['T-shirts'],True,False,False,False,False,Koovs Exclusive,/garcon--cotton-jrsy-aop-print-tee-137305-154246.html,www.koovs.com/garcon--cotton-jrsy-aop-print-tee-137305-154246.html
34,1936739,137310,154255,https://product.koovs.com/154255_335515398c3f48d28f45c9128dc7a19b_image1_super_zoom.jpg,https://product.koovs.com/width/height/154255_335515398c3f48d28f45c9128dc7a19b_image1_super_zoom.jpg,Vibe Print Crew Neck T-Shirt,Garcon,799,799,0,Price After Sale,"[{'href': '/garcon-vibe-aop--print-tee-137310-154255.html', 'rel': 'self', 'method': 'GET'}]",['White'],['T-Shirts & Polo Shirts'],['T-shirts'],True,False,False,False,False,Koovs Exclusive,/garcon-vibe-aop--print-tee-137310-154255.html,www.koovs.com/garcon-vibe-aop--print-tee-137310-154255.html
36,1936677,137299,154239,https://product.koovs.com/154239_27157afdf5d14b0e8d9f89a970ffc5cb_image1_super_zoom.jpg,https://product.koovs.com/width/height/154239_27157afdf5d14b0e8d9f89a970ffc5cb_image1_super_zoom.jpg,Velcro & Zip Patch Crew Neck T-Shirt,Garcon,799,799,0,Price After Sale,"[{'href': '/garcon-short-slv-velcro-patch-print--neon-zip-tee-137299-154239.html', 'rel': 'self', 'method': 'GET'}]",['White'],['T-Shirts & Polo Shirts'],['T-shirts'],True,False,False,False,False,Koovs Exclusive,/garcon-short-slv-velcro-patch-print--neon-zip-tee-137299-154239.html,www.koovs.com/garcon-short-slv-velcro-patch-print--neon-zip-tee-137299-154239.html
38,1934788,137083,153874,https://product.koovs.com/153874_f0affb9b87234f10ba76240ad79bd9f5_image1_super_zoom.jpg,https://product.koovs.com/width/height/153874_f0affb9b87234f10ba76240ad79bd9f5_image1_super_zoom.jpg,Oversized Crew Neck T-Shirt,KOOVS,499,249,50,Price After Sale,"[{'href': '/koovs-oversized-crew-neck-tee-137083-153874.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/koovs-oversized-crew-neck-tee-137083-153874.html,www.koovs.com/koovs-oversized-crew-neck-tee-137083-153874.html
39,1934572,137046,153827,https://product.koovs.com/153827_12fd32dce1fc4a8c85f9b545263c6110_image1_super_zoom.jpg,https://product.koovs.com/width/height/153827_12fd32dce1fc4a8c85f9b545263c6110_image1_super_zoom.jpg,Long Sleeve Polo Shirt,Brave Soul,1899,1899,0,Price After Sale,"[{'href': '/bravesoul-tshirt-137046-153827.html', 'rel': 'self', 'method': 'GET'}]",['Grey'],['T-Shirts & Polo Shirts'],['Polo Shirts'],True,False,False,False,False,INTERNATIONAL BRAND,/bravesoul-tshirt-137046-153827.html,www.koovs.com/bravesoul-tshirt-137046-153827.html
40,1919967,133915,150304,https://product.koovs.com/150304_e0829c0721104f7baa14316192a676ed_image1_super_zoom.jpg,https://product.koovs.com/width/height/150304_e0829c0721104f7baa14316192a676ed_image1_super_zoom.jpg,Skull & Rose Embroidered Shoulder Tape T-Shirt,Brave Soul,899,899,0,Price After Sale,"[{'href': '/bravesoul-skull-printed-tshirt-133915-150304.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['T-Shirts & Polo Shirts'],['T-shirts'],True,False,False,False,False,INTERNATIONAL BRAND,/bravesoul-skull-printed-tshirt-133915-150304.html,www.koovs.com/bravesoul-skull-printed-tshirt-133915-150304.html
41,1919992,133920,150310,https://product.koovs.com/150310_3476733ec0614ebb901d0b0e7ad58df3_image1_super_zoom.jpg,https://product.koovs.com/width/height/150310_3476733ec0614ebb901d0b0e7ad58df3_image1_super_zoom.jpg,Baroque Print Crew Neck T-Shirt,Brave Soul,999,999,0,Price After Sale,"[{'href': '/bravesoul-baroque-printed-tshirt-464-133920-150310.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['T-Shirts & Polo Shirts'],['T-shirts'],True,False,False,False,False,INTERNATIONAL BRAND,/bravesoul-baroque-printed-tshirt-464-133920-150310.html,www.koovs.com/bravesoul-baroque-printed-tshirt-464-133920-150310.html
42,1919994,133921,150311,https://product.koovs.com/150311_5e7bdacbf3c449418d09bf20a0435383_image1_super_zoom.jpg,https://product.koovs.com/width/height/150311_5e7bdacbf3c449418d09bf20a0435383_image1_super_zoom.jpg,Floral Bird Print Shoulder Tape T-Shirt,Brave Soul,999,999,0,Price After Sale,"[{'href': '/bravesoul-aop-tshirt-133921-150311.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['T-Shirts & Polo Shirts'],['T-shirts'],True,False,False,False,False,INTERNATIONAL BRAND,/bravesoul-aop-tshirt-133921-150311.html,www.koovs.com/bravesoul-aop-tshirt-133921-150311.html
44,1937944,137564,154531,https://product.koovs.com/154531_7cc04ccc1bf743e69b81315e4de0ac3a_image1_super_zoom.jpg,https://product.koovs.com/width/height/154531_7cc04ccc1bf743e69b81315e4de0ac3a_image1_super_zoom.jpg,Mesh Cuban Polo Shirt,KOOVS,799,799,0,Price After Sale,"[{'href': '/koovs-acid-lime-cuban-collar-shirt-137564-154531.html', 'rel': 'self', 'method': 'GET'}]",['Green'],['T-Shirts & Polo Shirts'],['Polo Shirts'],False,False,False,False,False,,/koovs-acid-lime-cuban-collar-shirt-137564-154531.html,www.koovs.com/koovs-acid-lime-cuban-collar-shirt-137564-154531.html
49,1935910,137164,154087,https://product.koovs.com/154087_9df2380997a8497da12089cd2b6d9669_image1_super_zoom.jpg,https://product.koovs.com/width/height/154087_9df2380997a8497da12089cd2b6d9669_image1_super_zoom.jpg,All Over Self Print T-Shirt,KOOVS,799,799,0,Price After Sale,"[{'href': '/koovs-tshirt-with-self-print-137164-154087.html', 'rel': 'self', 'method': 'GET'}]",['Red'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/koovs-tshirt-with-self-print-137164-154087.html,www.koovs.com/koovs-tshirt-with-self-print-137164-154087.html
51,1934663,137063,153848,https://product.koovs.com/153848_483ead4de07247a3a249de9e32e60f79_image1_super_zoom.jpg,https://product.koovs.com/width/height/153848_483ead4de07247a3a249de9e32e60f79_image1_super_zoom.jpg,Thumb Hole Long Sleeve T-Shirt,Kultprit,999,999,0,Price After Sale,"[{'href': '/kultprit-full-sleeve-tshirt--with-thumb-hook-137063-153848.html', 'rel': 'self', 'method': 'GET'}]",['Maroon'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/kultprit-full-sleeve-tshirt--with-thumb-hook-137063-153848.html,www.koovs.com/kultprit-full-sleeve-tshirt--with-thumb-hook-137063-153848.html
