,sku,id,lineId,imageSmallUrl,originalImage,productName,brandName,price,discountPrice,discountPercent,revertPriceText,links,mainColor,masterCategoryName,subCategoryName,exclusiveToKoovs,isSkuOutOfStock,isProductOutOfStock,hasLooksAvailable,isTrending,merchantDetails,url_given,PAGE_URL_COMPLETE
50,418003,99060,110508,https://product.koovs.com/99060_ee297698939de424a36699dbaf6ad8c6.jpg,https://product.koovs.com/width/height/99060_ee297698939de424a36699dbaf6ad8c6.jpg,Mesh Ruffle T-Shirt,Influence,999,999,0,Price After Sale,"[{'href': '/influence-black-mesh-ruffle-t-shirt-99060-110508.html', 'rel': 'self', 'method': 'GET'}]",['White'],['Tops'],['T-shirts'],False,False,False,False,False,,/influence-black-mesh-ruffle-t-shirt-99060-110508.html,www.koovs.com/influence-black-mesh-ruffle-t-shirt-99060-110508.html
51,376670,90275,100660,https://product.koovs.com/90275_62000a3eb75501bb2a66fe26c0c26cc3.jpg,https://product.koovs.com/width/height/90275_62000a3eb75501bb2a66fe26c0c26cc3.jpg,Striped Cold Shoulder Shirt,Origami Lily,1890,1890,0,Price After Sale,"[{'href': '/origami-lily-stripe-oversized-shirt-90275-100660.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['Tops'],['Shirts'],False,False,False,False,False,,/origami-lily-stripe-oversized-shirt-90275-100660.html,www.koovs.com/origami-lily-stripe-oversized-shirt-90275-100660.html
52,355728,86203,95896,https://product.koovs.com/86203_ae25da380e21e7c4ce4e345973b32af7.jpg,https://product.koovs.com/width/height/86203_ae25da380e21e7c4ce4e345973b32af7.jpg,Lace Keyhole Cold Shoulder Top,KOOVS,1295,189,85,Price After Sale,"[{'href': '/koovs-lace-keyhole-cold-shoulder-top-86203-95896.html', 'rel': 'self', 'method': 'GET'}]",['Purple'],['Tops'],['Blouses'],False,False,False,False,False,,/koovs-lace-keyhole-cold-shoulder-top-86203-95896.html,www.koovs.com/koovs-lace-keyhole-cold-shoulder-top-86203-95896.html
53,1920505,133998,150410,https://product.koovs.com/150410_4639ca983d5f44f1b603d57636574b95_image1_super_zoom.jpg,https://product.koovs.com/width/height/150410_4639ca983d5f44f1b603d57636574b95_image1_super_zoom.jpg,Badge Applique Boxy Fit Hoodie,KOOVS,1499,1499,0,Price After Sale,"[{'href': '/koovs-solid-sweatshirt-with-badges-133998-150410.html', 'rel': 'self', 'method': 'GET'}]",['Red'],['Tops'],['Sweatshirts'],False,False,False,False,False,,/koovs-solid-sweatshirt-with-badges-133998-150410.html,www.koovs.com/koovs-solid-sweatshirt-with-badges-133998-150410.html
54,1914181,132682,148857,https://product.koovs.com/148857_6ce45008b70f4eceb07f6282751fc262_image1_super_zoom.jpg,https://product.koovs.com/width/height/148857_6ce45008b70f4eceb07f6282751fc262_image1_super_zoom.jpg,Twin Pocket Tunic Top,Trendyol,1799,1799,0,Price After Sale,"[{'href': '/plain-blouse-with-pockets-132682-148857.html', 'rel': 'self', 'method': 'GET'}]",['Yellow'],['Tops'],['Blouses'],False,False,False,False,False,,/plain-blouse-with-pockets-132682-148857.html,www.koovs.com/plain-blouse-with-pockets-132682-148857.html
55,1894468,128650,144146,https://product.koovs.com/128650_615b60778199742809f99196f17203da.jpg,https://product.koovs.com/width/height/128650_615b60778199742809f99196f17203da.jpg,Pearl Embellished Printed Longline Blouse,Privy League,1799,359,80,Price After Sale,"[{'href': '/white-longline-top-with-fringe-detail-280-128650-144146.html', 'rel': 'self', 'method': 'GET'}]",['White'],['Tops'],['Blouses'],True,False,False,False,False,Koovs Exclusive,/white-longline-top-with-fringe-detail-280-128650-144146.html,www.koovs.com/white-longline-top-with-fringe-detail-280-128650-144146.html
56,1894456,128646,144142,https://product.koovs.com/128646_de3354b1aa85036f491fa8791fc8a3c0.jpg,https://product.koovs.com/width/height/128646_de3354b1aa85036f491fa8791fc8a3c0.jpg,Lace Detail Sequins Sleeveless Top,Privy League,1799,359,80,Price After Sale,"[{'href': '/lace-sleeves-sequins-top-128646-144142.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['Tops'],['Blouses'],True,False,False,False,False,Koovs Exclusive,/lace-sleeves-sequins-top-128646-144142.html,www.koovs.com/lace-sleeves-sequins-top-128646-144142.html
57,1894432,128640,144134,https://product.koovs.com/128640_df72c240883962c8943b0637ea12d292.jpg,https://product.koovs.com/width/height/128640_df72c240883962c8943b0637ea12d292.jpg,Text Embellished Cut-Out T-Shirt,Privy League,1299,259,80,Price After Sale,"[{'href': '/acid-wash-tee-207-128640-144134.html', 'rel': 'self', 'method': 'GET'}]",['Silver'],['Tops'],['T-shirts'],True,False,False,False,False,Koovs Exclusive,/acid-wash-tee-207-128640-144134.html,www.koovs.com/acid-wash-tee-207-128640-144134.html
59,1894381,128625,144117,https://product.koovs.com/128625_9fd665292dd7e92241d8a8d81457f16b.jpg,https://product.koovs.com/width/height/128625_9fd665292dd7e92241d8a8d81457f16b.jpg,Pearl Embellished Sleeveless Blouse,Privy League,1799,359,80,Price After Sale,"[{'href': '/lace-hem-and-neck-blouse-128625-144117.html', 'rel': 'self', 'method': 'GET'}]",['White'],['Tops'],['Blouses'],True,False,False,False,False,Koovs Exclusive,/lace-hem-and-neck-blouse-128625-144117.html,www.koovs.com/lace-hem-and-neck-blouse-128625-144117.html
60,1894359,128621,144110,https://product.koovs.com/128621_0c9bff2c23c47df213bb6082a213a516.jpg,https://product.koovs.com/width/height/128621_0c9bff2c23c47df213bb6082a213a516.jpg,Mesh Overlay Crop Top,Privy League,1499,299,80,Price After Sale,"[{'href': '/mesh-overlay-top-128621-144110.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['Tops'],['Crop Tops'],True,False,False,False,False,Koovs Exclusive,/mesh-overlay-top-128621-144110.html,www.koovs.com/mesh-overlay-top-128621-144110.html
