,code,couponStatus,fnlColorVariantData,images,fnlProductData,discountPercent,price,wasPriceData,name,volumePricesFlag,url,PAGE_URL_COMPLETE
94,440981393001,Coupon Applicable,"{'brandName': 'SWADESH', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f11ef1e7cdb8c721b7f24c3/-286Wx359H-440981393-darkblue-MODEL.jpg', 'allPromotions': False, 'colorGroup': '440981393_darkblue', 'sizeFlag': False}","[{'altText': 'SWADESH Blue Traditional Geometric Print Handloom Saree', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f11ef1e7cdb8c721b7f24db/swadesh_blue_traditional_geometric_print_handloom_saree.jpg'}, {'altText': 'SWADESH Blue Traditional Geometric Print Handloom Saree', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f11ef1e7cdb8c721b7f24ca/swadesh_blue_traditional_geometric_print_handloom_saree.jpg'}, {'altText': 'SWADESH Blue Traditional Geometric Print Handloom Saree', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f11ef1e7cdb8c721b7f24c3/swadesh_blue_traditional_geometric_print_handloom_saree.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_OFF_MODEL', 'planningCategory': 'Clothing'}",,"{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 2,290.00', 'displayformattedValue': 'Rs. 2,290', 'value': 2290}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 2,290.00', 'displayformattedValue': 'Rs. 2,290', 'value': 2290}",Geometric Print Handloom Saree,False,/swadesh-geometric-print-handloom-saree/p/440981393_darkblue,www.ajio.com/swadesh-geometric-print-handloom-saree/p/440981393_darkblue
95,440981390002,Coupon Applicable,"{'brandName': 'SWADESH', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f11f908aeb2693175896cd1/-286Wx359H-440981390-pink-MODEL.jpg', 'allPromotions': False, 'colorGroup': '440981390_pink', 'sizeFlag': False}","[{'altText': 'SWADESH Pink Traditional Striped Saree with Pom-Poms', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f11f908aeb2693175896cd6/swadesh_pink_traditional_striped_saree_with_pom-poms.jpg'}, {'altText': 'SWADESH Pink Traditional Striped Saree with Pom-Poms', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f11f908aeb2693175896cd2/swadesh_pink_traditional_striped_saree_with_pom-poms.jpg'}, {'altText': 'SWADESH Pink Traditional Striped Saree with Pom-Poms', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f11f908aeb2693175896cd1/swadesh_pink_traditional_striped_saree_with_pom-poms.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_OFF_MODEL', 'planningCategory': 'Clothing'}",,"{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 3,490.00', 'displayformattedValue': 'Rs. 3,490', 'value': 3490}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 3,490.00', 'displayformattedValue': 'Rs. 3,490', 'value': 3490}",Striped Saree with Pom-Poms,False,/swadesh-striped-saree-with-pom-poms/p/440981390_pink,www.ajio.com/swadesh-striped-saree-with-pom-poms/p/440981390_pink
96,440981389001,Coupon Applicable,"{'brandName': 'SWADESH', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f11f807f997dd433b4fc743/-286Wx359H-440981389-grey-MODEL.jpg', 'allPromotions': False, 'colorGroup': '440981389_grey', 'sizeFlag': False}","[{'altText': 'SWADESH Black Traditional Woven Saree with Motifs', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f11f807f997dd433b4fc74e/swadesh_black_traditional_woven_saree_with_motifs.jpg'}, {'altText': 'SWADESH Black Traditional Woven Saree with Motifs', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f11f807f997dd433b4fc747/swadesh_black_traditional_woven_saree_with_motifs.jpg'}, {'altText': 'SWADESH Black Traditional Woven Saree with Motifs', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f11f807f997dd433b4fc743/swadesh_black_traditional_woven_saree_with_motifs.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_OFF_MODEL', 'planningCategory': 'Clothing'}",,"{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 3,490.00', 'displayformattedValue': 'Rs. 3,490', 'value': 3490}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 3,490.00', 'displayformattedValue': 'Rs. 3,490', 'value': 3490}",Woven Saree with Motifs,False,/swadesh-woven-saree-with-motifs/p/440981389_grey,www.ajio.com/swadesh-woven-saree-with-motifs/p/440981389_grey
97,440981386001,Coupon Applicable,"{'brandName': 'SWADESH', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f11f9f17cdb8c721b7f65e4/-286Wx359H-440981386-peach-MODEL.jpg', 'allPromotions': False, 'colorGroup': '440981386_peach', 'sizeFlag': False}","[{'altText': 'SWADESH Peach & White Traditional Woven Saree Contrast Pallu', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f11f9f17cdb8c721b7f65f1/swadesh_peach_&_white_traditional_woven_saree_contrast_pallu.jpg'}, {'altText': 'SWADESH Peach & White Traditional Woven Saree Contrast Pallu', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f11f9f17cdb8c721b7f65e7/swadesh_peach_&_white_traditional_woven_saree_contrast_pallu.jpg'}, {'altText': 'SWADESH Peach & White Traditional Woven Saree Contrast Pallu', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f11f9f17cdb8c721b7f65e4/swadesh_peach_&_white_traditional_woven_saree_contrast_pallu.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_OFF_MODEL', 'planningCategory': 'Clothing'}",,"{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 5,990.00', 'displayformattedValue': 'Rs. 5,990', 'value': 5990}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 5,990.00', 'displayformattedValue': 'Rs. 5,990', 'value': 5990}",Woven Saree Contrast Pallu,False,/swadesh-woven-saree-contrast-pallu/p/440981386_peach,www.ajio.com/swadesh-woven-saree-contrast-pallu/p/440981386_peach
98,440981384001,Coupon Applicable,"{'brandName': 'SWADESH', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f11ef1caeb2693175894247/-286Wx359H-440981384-offwhite-MODEL.jpg', 'allPromotions': False, 'colorGroup': '440981384_offwhite', 'sizeFlag': False}","[{'altText': 'SWADESH Off-White Traditional Woven Saree with Contrast Border', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f11ef1caeb269317589426e/swadesh_off-white_traditional_woven_saree_with_contrast_border.jpg'}, {'altText': 'SWADESH Off-White Traditional Woven Saree with Contrast Border', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f11ef1caeb269317589424e/swadesh_off-white_traditional_woven_saree_with_contrast_border.jpg'}, {'altText': 'SWADESH Off-White Traditional Woven Saree with Contrast Border', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f11ef1caeb2693175894247/swadesh_off-white_traditional_woven_saree_with_contrast_border.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_OFF_MODEL', 'planningCategory': 'Clothing'}",,"{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 5,990.00', 'displayformattedValue': 'Rs. 5,990', 'value': 5990}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 5,990.00', 'displayformattedValue': 'Rs. 5,990', 'value': 5990}",Woven Saree with Contrast Border,False,/swadesh-woven-saree-with-contrast-border/p/440981384_offwhite,www.ajio.com/swadesh-woven-saree-with-contrast-border/p/440981384_offwhite
99,461327234001,Coupon Applicable,"{'brandName': 'Kairi India', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f1579b77cdb8c721b7fb7b4/-286Wx359H-461327234-green-MODEL.jpg', 'allPromotions': False, 'colorGroup': '461327234_green', 'sizeFlag': False}","[{'altText': 'Kairi India Green Traditional Geometric Pattern Traditional Saree', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f1579b77cdb8c721b7fb7b9/kairi_india_green_traditional_geometric_pattern_traditional_saree.jpg'}, {'altText': 'Kairi India Green Traditional Geometric Pattern Traditional Saree', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f1579b77cdb8c721b7fb7b5/kairi_india_green_traditional_geometric_pattern_traditional_saree.jpg'}, {'altText': 'Kairi India Green Traditional Geometric Pattern Traditional Saree', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f1579b77cdb8c721b7fb7b4/kairi_india_green_traditional_geometric_pattern_traditional_saree.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_OFF_MODEL'}",,"{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 18,900.00', 'displayformattedValue': 'Rs. 18,900', 'value': 18900}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 18,900.00', 'displayformattedValue': 'Rs. 18,900', 'value': 18900}",Geometric Pattern Traditional Saree,False,/kairi-india-geometric-pattern-traditional-saree/p/461327234_green,www.ajio.com/kairi-india-geometric-pattern-traditional-saree/p/461327234_green
100,440981383001,Coupon Applicable,"{'brandName': 'SWADESH', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f11f4477cdb8c721b7f4644/-286Wx359H-440981383-grey-MODEL.jpg', 'allPromotions': False, 'colorGroup': '440981383_grey', 'sizeFlag': False}","[{'altText': 'SWADESH Grey Traditional Striped Saree with Zari Border', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f11f4477cdb8c721b7f4657/swadesh_grey_traditional_striped_saree_with_zari_border.jpg'}, {'altText': 'SWADESH Grey Traditional Striped Saree with Zari Border', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f11f4477cdb8c721b7f4648/swadesh_grey_traditional_striped_saree_with_zari_border.jpg'}, {'altText': 'SWADESH Grey Traditional Striped Saree with Zari Border', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f11f4477cdb8c721b7f4644/swadesh_grey_traditional_striped_saree_with_zari_border.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_OFF_MODEL', 'planningCategory': 'Clothing'}",,"{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 5,990.00', 'displayformattedValue': 'Rs. 5,990', 'value': 5990}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 5,990.00', 'displayformattedValue': 'Rs. 5,990', 'value': 5990}",Striped Saree with Zari Border,False,/swadesh-striped-saree-with-zari-border/p/440981383_grey,www.ajio.com/swadesh-striped-saree-with-zari-border/p/440981383_grey
101,440981380001,Coupon Applicable,"{'brandName': 'SWADESH', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f11f751aeb269317589650d/-286Wx359H-440981380-ltyellow-MODEL.jpg', 'allPromotions': False, 'colorGroup': '440981380_ltyellow', 'sizeFlag': False}","[{'altText': 'SWADESH Yellow Traditional Woven Saree with Zari Border', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f11f751aeb2693175896524/swadesh_yellow_traditional_woven_saree_with_zari_border.jpg'}, {'altText': 'SWADESH Yellow Traditional Woven Saree with Zari Border', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f11f751aeb2693175896514/swadesh_yellow_traditional_woven_saree_with_zari_border.jpg'}, {'altText': 'SWADESH Yellow Traditional Woven Saree with Zari Border', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f11f751aeb269317589650d/swadesh_yellow_traditional_woven_saree_with_zari_border.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_OFF_MODEL', 'planningCategory': 'Clothing'}",,"{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 5,990.00', 'displayformattedValue': 'Rs. 5,990', 'value': 5990}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 5,990.00', 'displayformattedValue': 'Rs. 5,990', 'value': 5990}",Woven Saree with Zari Border,False,/swadesh-woven-saree-with-zari-border/p/440981380_ltyellow,www.ajio.com/swadesh-woven-saree-with-zari-border/p/440981380_ltyellow
102,440981378001,Coupon Applicable,"{'brandName': 'SWADESH', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f11f5f67cdb8c721b7f4fef/-286Wx359H-440981378-pink-MODEL.jpg', 'allPromotions': False, 'colorGroup': '440981378_pink', 'sizeFlag': False}","[{'altText': 'SWADESH Pink Traditional Woven Saree with Zari Border', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f11f5f67cdb8c721b7f500e/swadesh_pink_traditional_woven_saree_with_zari_border.jpg'}, {'altText': 'SWADESH Pink Traditional Woven Saree with Zari Border', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f11f5f67cdb8c721b7f4ff5/swadesh_pink_traditional_woven_saree_with_zari_border.jpg'}, {'altText': 'SWADESH Pink Traditional Woven Saree with Zari Border', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f11f5f67cdb8c721b7f4fef/swadesh_pink_traditional_woven_saree_with_zari_border.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_OFF_MODEL', 'planningCategory': 'Clothing'}",,"{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 5,990.00', 'displayformattedValue': 'Rs. 5,990', 'value': 5990}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 5,990.00', 'displayformattedValue': 'Rs. 5,990', 'value': 5990}",Woven Saree with Zari Border,False,/swadesh-woven-saree-with-zari-border/p/440981378_pink,www.ajio.com/swadesh-woven-saree-with-zari-border/p/440981378_pink
103,460662678001,Coupon Applicable,"{'exclusiveTill': '2022-12-31T00:00:00', 'brandName': 'Indie Picks', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f11f318f997dd433b4fa8d4/-286Wx359H-460662678-offwhite-MODEL.jpg', 'allPromotions': False, 'colorGroup': '460662678_offwhite', 'sizeFlag': False}","[{'altText': 'Indie Picks Off-White Traditional Handloom Masterpiece Pure Kota Doria Saree with Jamdani Buti', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f11f318f997dd433b4fa8ed/indie_picks_off-white_traditional_handloom_masterpiece_pure_kota_doria_saree_with_jamdani_buti.jpg'}, {'altText': 'Indie Picks Off-White Traditional Handloom Masterpiece Pure Kota Doria Saree with Jamdani Buti', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f11f318f997dd433b4fa8d8/indie_picks_off-white_traditional_handloom_masterpiece_pure_kota_doria_saree_with_jamdani_buti.jpg'}, {'altText': 'Indie Picks Off-White Traditional Handloom Masterpiece Pure Kota Doria Saree with Jamdani Buti', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f11f318f997dd433b4fa8d4/indie_picks_off-white_traditional_handloom_masterpiece_pure_kota_doria_saree_with_jamdani_buti.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_OFF_MODEL', 'planningCategory': 'Clothing'}",,"{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 24,999.00', 'displayformattedValue': 'Rs. 24,999', 'value': 24999}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 24,999.00', 'displayformattedValue': 'Rs. 24,999', 'value': 24999}",Handloom Masterpiece Pure Kota Doria Saree with Jamdani Buti,False,/indie-picks-handloom-masterpiece-pure-kota-doria-saree-with-jamdani-buti/p/460662678_offwhite,www.ajio.com/indie-picks-handloom-masterpiece-pure-kota-doria-saree-with-jamdani-buti/p/460662678_offwhite
104,460622360001,Coupon Applicable,"{'exclusiveTill': '2022-07-20T00:00:00', 'brandName': 'Pothys', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15eeaaaeb26931758a1049/-286Wx359H-460622360-black-MODEL.jpg', 'allPromotions': False, 'colorGroup': '460622360_black', 'sizeFlag': False}","[{'altText': 'Pothys Black Traditional Pothys Pure Mysore Silk Crepe Saree', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15eeaaaeb26931758a106b/pothys_black_traditional_pothys_pure_mysore_silk_crepe_saree.jpg'}, {'altText': 'Pothys Black Traditional Pothys Pure Mysore Silk Crepe Saree', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15eeaaaeb26931758a104f/pothys_black_traditional_pothys_pure_mysore_silk_crepe_saree.jpg'}, {'altText': 'Pothys Black Traditional Pothys Pure Mysore Silk Crepe Saree', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15eeaaaeb26931758a1049/pothys_black_traditional_pothys_pure_mysore_silk_crepe_saree.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_OFF_MODEL', 'planningCategory': 'Clothing'}",,"{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 4,095.00', 'displayformattedValue': 'Rs. 4,095', 'value': 4095}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 4,095.00', 'displayformattedValue': 'Rs. 4,095', 'value': 4095}",Pothys Pure Mysore Silk Crepe Saree,False,/pothys-pothys-pure-mysore-silk-crepe-saree/p/460622360_black,www.ajio.com/pothys-pothys-pure-mysore-silk-crepe-saree/p/460622360_black
105,460622357001,Coupon Applicable,"{'exclusiveTill': '2022-12-31T00:00:00', 'brandName': 'Pothys', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e6337cdb8c721b7fff61/-286Wx359H-460622357-pink-MODEL.jpg', 'allPromotions': False, 'colorGroup': '460622357_pink', 'sizeFlag': False}","[{'altText': 'Pothys Pink & Blue Traditional Pothys Pure Mysore Silk Crepe Saree', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e6337cdb8c721b7fff90/pothys_pink_&_blue_traditional_pothys_pure_mysore_silk_crepe_saree.jpg'}, {'altText': 'Pothys Pink & Blue Traditional Pothys Pure Mysore Silk Crepe Saree', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e6337cdb8c721b7fff68/pothys_pink_&_blue_traditional_pothys_pure_mysore_silk_crepe_saree.jpg'}, {'altText': 'Pothys Pink & Blue Traditional Pothys Pure Mysore Silk Crepe Saree', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e6337cdb8c721b7fff61/pothys_pink_&_blue_traditional_pothys_pure_mysore_silk_crepe_saree.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_OFF_MODEL', 'planningCategory': 'Clothing'}",,"{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 4,095.00', 'displayformattedValue': 'Rs. 4,095', 'value': 4095}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 4,095.00', 'displayformattedValue': 'Rs. 4,095', 'value': 4095}",Pothys Pure Mysore Silk Crepe Saree,False,/pothys-pothys-pure-mysore-silk-crepe-saree/p/460622357_pink,www.ajio.com/pothys-pothys-pure-mysore-silk-crepe-saree/p/460622357_pink
106,460616991001,Coupon Applicable,"{'exclusiveTill': '2022-12-31T00:00:00', 'brandName': 'Indie Picks', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15f0f8aeb26931758a1c8f/-286Wx359H-460616991-pink-MODEL.jpg', 'allPromotions': False, 'colorGroup': '460616991_pink', 'sizeFlag': False}","[{'altText': 'Indie Picks Magenta Traditional Kutch Hand Bandhani Banarasi Brocade Saree', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15f0f8aeb26931758a1c9e/indie_picks_magenta_traditional_kutch_hand_bandhani_banarasi_brocade_saree.jpg'}, {'altText': 'Indie Picks Magenta Traditional Kutch Hand Bandhani Banarasi Brocade Saree', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15f0f8aeb26931758a1c92/indie_picks_magenta_traditional_kutch_hand_bandhani_banarasi_brocade_saree.jpg'}, {'altText': 'Indie Picks Magenta Traditional Kutch Hand Bandhani Banarasi Brocade Saree', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15f0f8aeb26931758a1c8f/indie_picks_magenta_traditional_kutch_hand_bandhani_banarasi_brocade_saree.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_OFF_MODEL', 'planningCategory': 'Clothing'}",,"{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 7,999.00', 'displayformattedValue': 'Rs. 7,999', 'value': 7999}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 7,999.00', 'displayformattedValue': 'Rs. 7,999', 'value': 7999}",Kutch Hand Bandhani Banarasi Brocade Saree,False,/indie-picks-kutch-hand-bandhani-banarasi-brocade-saree/p/460616991_pink,www.ajio.com/indie-picks-kutch-hand-bandhani-banarasi-brocade-saree/p/460616991_pink
107,460622353001,Coupon Applicable,"{'exclusiveTill': '2022-12-31T00:00:00', 'brandName': 'Pothys', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15eb9e7cdb8c721b8023b2/-286Wx359H-460622353-red-MODEL.jpg', 'allPromotions': False, 'colorGroup': '460622353_red', 'sizeFlag': False}","[{'altText': 'Pothys Red Traditional Pothys Pure Mysore Silk Crepe Saree', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15eb9e7cdb8c721b802403/pothys_red_traditional_pothys_pure_mysore_silk_crepe_saree.jpg'}, {'altText': 'Pothys Red Traditional Pothys Pure Mysore Silk Crepe Saree', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15eb9e7cdb8c721b8023cc/pothys_red_traditional_pothys_pure_mysore_silk_crepe_saree.jpg'}, {'altText': 'Pothys Red Traditional Pothys Pure Mysore Silk Crepe Saree', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15eb9e7cdb8c721b8023b2/pothys_red_traditional_pothys_pure_mysore_silk_crepe_saree.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_OFF_MODEL', 'planningCategory': 'Clothing'}",,"{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 3,905.00', 'displayformattedValue': 'Rs. 3,905', 'value': 3905}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 3,905.00', 'displayformattedValue': 'Rs. 3,905', 'value': 3905}",Pothys Pure Mysore Silk Crepe Saree,False,/pothys-pothys-pure-mysore-silk-crepe-saree/p/460622353_red,www.ajio.com/pothys-pothys-pure-mysore-silk-crepe-saree/p/460622353_red
